,french,bassa
2826,"Dix-sept ans ont passé depuis le jour où Jésus, âgé de 12 ans, a interrogé les enseignants dans le Temple.","Bebee le 17 nwii mi bi tagbe ibôdôl nu Yésu a bééna 12 nwii, a badak baéga bibase mambadga i témpel."
2827,"Quand il leur a raconté ce qui s’était passé, ils l’ont amené aux pharisiens.","A kal bañ bo kii i bi pémél nye, ba kena nye yak Farisai."
2828,Ils ont passé toute la nuit au froid dans une chambre à l’étage de leur maison très abîmée.,Ba bi tégbaha u wap ikété ngañgañ jiibe ni ikété lisuni mu ndap yap ndegi i yônôs iba.
2829,Nous avons passé une merveilleuse soirée à étudier la Bible.,Di bi tégbaha loñge kôkôa i nigil Bibel.
2830,"Et là, j’ai passé un sale quart d’heure ! »",Hala a bi lona me ngandak mindañ!”
2831,"Vous ne pouvez rien faire pour changer votre passé, mais il y a des choses que vous pouvez faire pour que vous et vos proches connaissiez un bel avenir.","Tolakii u nla bé héñha mam ma bi tagbe, ngim mam i yé le u nla boñ kayéle we ni bôt u ngwés ni bana bilôl bilam."
2832,Que s’est- il passé au Jourdain ?,Kii i bi tagbe i Lom Yordan?
2833,"Quand le « jour du Seigneur » a- t- il commencé, et que s’est- il passé ensuite ?","Imbe ngéda “hilo hi Nwet” hi bi bôdôl, kii i bi tagbe i mbus?"
2834,"Que s’est- il passé depuis l’époque de Noé, et qu’en pense Abraham ?",Lelaa hala a bé tihba Abraham?
2835,D’autres encore étaient rongés par la culpabilité en raison d’erreurs passées.,"Ndék ipe ki, kiñ ñem yap yon i bé kéés bo inyu mahôha ba bi boñ."
2836,"Examinons des principes bibliques, des exemples de personnages du passé et des conseils pratiques qui peuvent aider chacun de nous à répondre davantage aux réunions.","Di wan ngim matiñ i Bibel, ndék dihéga, ni maéba malam ma ma nla hôla bés bobasôna i boñ biliya i timbhe ngandak makoda."
2837,Comment Jéhovah a- t- il béni ses serviteurs du passé ?,Lelaa Yéhôva a bi sayap ba-gwélél bé i ngéda kôba?
2838,"Avec l’aide de son ami Antonio, il a surmonté une mauvaise passe.","Ni mahôla ma liwanda jé li mahee le Antôniô, a bi la nihbe mangéda ma ndutu ikété niñ yé."
2839,Il a raconté ce qui s’est passé ensuite : « L’agent a demandé d’où venaient nos publications.,A toñol yom i bi tagbe mbus: “Sônda yada i bi bat me hee homa di nyôñôl bikaat gwés.
2840,"25 Bouleversé par les péchés de Saül, Samuel passe la nuit à crier vers Jéhovah.",25 Ngimanôgla i Saulô i nlôôha tééñga Samuel.
2841,Que se passe- t- il à la fête de la Pentecôte ?,Kii bôña i Ngwa Pentékôt?
2842,Qu’est- ce qui a aidé des hommes et des femmes du passé à attendre Jéhovah volontiers ?,"Kii i bi hôla bagwélél ba Djob ba kôba, bôlôm ni bôda, i ba bebee i bem Yéhôva?"
2843,"Pendant les 40 ou 50 ans qu’il passe à construire l’arche, il est aussi un “ prédicateur de justice ”.","Ngéda a ba bañ nkuu u u yoñ 40 tole 50 ma ñwii, a ba ki “ñañal telepsép.”"
2844,Mais nous ne pouvons pas changer le passé.,Ndi di nla bé héñha mam.
2845,Ils lui ont répondu : “Est- ce que tu ne sais pas ce qui s’est passé ?,Ba timbhe nye le: ‘Baa u nok bé jam li ntagbe?
2846,"Quelle que soit la profondeur des blessures affectives que tu as eues par le passé, tu n’en garderas plus de souvenirs douloureux.","To ibale di bi nôgda imbe njôghe ñem, di ga bigda ha bé yo."
2847,"Les dessins et les peintures utilisés dans nos publications pour le représenter ne sont que des vues d’artistes, pas des images basées sur des faits archéologiques.","Bititii ni bifôtô bi bikaat gwés bi yé gwom le ba ñôt, ndi ha bifôtô bôt ba njôôñ yi ba nléba bé."
2848,"Comme du plâtre et de la peinture couvrent les imperfections d’un mur, de même l’amour couvre les imperfections de nos semblables. — Proverbes 17:9.","Nlélém kii pem ni pén ba nhô bahoma ba gwé mahindi i libap li ndap, hala nyen gwéha i nhô mahôha ma bôt bape.—Bingéngén 17:9."
2849,Penser à l’esprit est vie et paix.,Niñ i nsañ i nlôl ni mam ma mbuu.
2850,"À première vue, nous pourrions penser qu’Éliphaz et Bildad faisaient preuve d’humilité .","I pot maliga, ibale mut a nyôgi i ngii hikôa, tole a yé béñgne i winda i hinuni hi bikei, bôt ba binam ba nene nye kiki litôi li malép."
2851,La Bible ne dit pas ce qu’il pense à ce moment- là.,Bibel i nkal bé mambe mahoñol a bééna ha ngéda i.
2852,4 Mais qu’en a pensé Jéhovah ?,4 Lelaa ni Yéhôva a tehe liboñok li Asa?
2853,Tu pourrais être tenté de penser que lui signaler sa faute nuirait à votre amitié.,U nla hoñol le i pahal i jam li i ga ôbôs liwanda linan.
2854,"Nous devons nous aussi trouver de la joie dans la vérité, dire la vérité et penser à tout ce qui est vrai, même si nous vivons dans un monde de mensonge et d’injustice .","Di nlama ki kon maséé ni maliga, di pot maliga, di wan ki mam momasôna ma yé maliga, to hala kiki di niñ i nkoñ isi u u yé nyonok ni bitembee ni ngitelepsép. —1 Korintô 13:6; Filipi 4:8."
2855,Qu’est- ce que Jéhovah pense des pratiques malhonnêtes dans les affaires ?,Lelaa Yéhôva a nhoñol inyu wip ni mandon ba nléba i mam ma nyiña moni i len ini?
2856,C’est donc très important d’apprendre à penser comme Jésus.,"Inyu hala nyen, i nlôôha ba nseñ i nigil hoñol kiki Kristô."
2857,"De temps en temps, mes pensées négatives reviennent, mais maintenant, je sais comment y faire face. »","Ñ, ngim mangéda, nduña yem i yé i témb i bet, ndi nano me nyi lelaa me boñ.”"
2858,Apprends à penser d’une façon qui plaît à Jéhovah.,Yéñ njel i bana mahoñol ma Yéhôva.
2859,"Si un homme pense à se marier, il doit se demander s’il est prêt à assumer la responsabilité de chef de famille.","Ibale munlôm a nsômbôl biiba, a nlama badba too a yé bebee i ba ño u ndap lihaa."
2860,Ont- ils pensé qu’un peu de publicité contribuerait à faire connaître la bonne nouvelle ?,"Baa ba bi hégda le jam li, li bé le li ti bo pôla i tjam ñañ nlam?"
2861,"Pourquoi peut- on dire que les commandements de Dieu “ ne sont pas pesants ”, et par quel exemple pourrait- on illustrer cette pensée ?","Inyuki di nla kal le ‘matiñ ma Djob ma ta bé nledek,’ himbe hihéga u nla yoñ inyu toñol jam li?"
2862,"Que s’est- il passé depuis l’époque de Noé, et qu’en pense Abraham ?",Lelaa hala a bé tihba Abraham?
2863,La pensée de Dieu sur le mariage sera étudiée dans les deux prochains chapitres.,Di ga tehe mahoñol ma Djob inyu libii mu bipes biba bi noñ ha.
2864,"12, 13. a) Qu’est- ce qui nous aidera à penser comme Christ ?","12, 13.  Lelaa di nla bii biniigana bi Rôma 15:5 i bisélél?"
2865,"13 Pour rester dans l’amour de Dieu, notre culte, notre conduite et nos pensées doivent être purs.","13 Inyu tééda bésbomede ikété gwéha Nyambe, di nlama ba mapubi ikété bibégés di nti Yéhôva, ikété maboñok més ni ikété mahoñol més."
2866,Que devons- nous penser du fait qu’il nous faut prendre des décisions ?,Limbe litehge di nlama bana inyu nseñ i yoñ makidik?
2867,"Ou bien auriez- vous pensé qu’il plaisantait, comme l’ont pensé ceux qui auraient dû devenir ses gendres ?","Tole ki u bi yoñ hala kikii njôha, nlélém kikii bakil bé ba bi boñ?"
2868,Pense au courage qu’il a fallu à Joseph quand la femme de Potiphar l’a harcelé pour qu’il couche avec elle.,"Di wan lelaa Yôsep a bi éba ñem ngui, ngéda nwaa Pôtifar a bé nyégsa nye i malal ma nyega."
2869,Vous pourriez penser que les promesses qui sont décrites aux pages 4 et 5 de ce livre ne sont qu’un beau rêve.,"Hala a nla ba jam li ntomb i hoñol le, mam u ñañ munu mapep ma bisu ma kaat ini ma yé ndik eem."
2870,Un Corinthiens 2:16 explique que nous devons avoir « la pensée de Christ ».,"Bibel i nkal i kaat 1 Korintô 2:16 le, di nlama bana “mahoñol ma Kristô.”"
2871,13 Nous pourrions penser que c’est trop difficile d’obéir aux commandements de Jéhovah et qu’ils vont nous priver de notre liberté.,"13 Ibale di nhoñol le matiñ ma Yéhôva ma nlôôha let, tole di ntehe le i nôgôl mo i nha bés mok, kii di nla boñ?"
2872,Pourquoi le fait de méditer sur la pensée de Jéhovah peut- il nous aider à nous préparer à une urgence médicale ?,Lelaa nokna ilam i mahoñol ma Yéhôva i nla hôla bés ibale mpuhge jam u mpémél bés?
2873,Sa réponse a clairement montré qu’il acceptait la façon de penser de Jéhovah et qu’il rejetait celle du monde.,"Mu kiki a bé timbhe Pétrô, Yésu a bi unda le a bé tjél mahoñol ma nkoñ isi, inyu neebe ma Yéhôva."
2874,"Comme Jésus, sers- toi de petites choses pour expliquer de grandes choses, de choses faciles pour expliquer des choses difficiles.","Kiki Yésu, gwélél dibagaa di mam inyu toñol mbôm mam, yak mam ma ntomb inyu toñol minledek mi mam."
2875,"Pendant de nombreuses années, j’ai même été la petite amie d’un terroriste.","Ñ, me bi niñ ntandaa ngéda kiki mbok u térôrist yada.”"
2876,"Rares sont ceux qui font attention aux petits oiseaux, et encore plus rares ceux qui remarquent quand l’un d’eux « tombe à terre ».","Ibale ndék ikété yés yon i nyoñ ngéda i tibil béñge dinuni di ntehe, bôô ni ngélé yañen ngéda hiada hi nkwo isi."
2877,12 Joseph. Cet arrière-petit-fils d’Abraham a su patienter lui aussi.,"12 Yak Yôsep ndandi Abraham, a bi éba le a bé nkôôbaga i hônba."
2878,"10 C’est important de comprendre comment, petit à petit, nous pourrions être attirés par une conduite sexuelle immorale.",10 Hala a yé nseñ ngandak i yi lelaa malal ma nyega ma nla yoña bés.
2879,En prédication avec nos petites-filles.,Di yé téé likalô ni balal bés
2880,"En à peine neuf mois, cette première cellule est devenue un tout petit corps humain fait de milliards de cellules.","Ndik i mbus sôñ bôô nyen i hiomom hi bisu hi, hi nhielba nkéñéé man u yak wo u gwé didun di didun di tjomom."
2881,Une femme israélite qui s’appelait Jokébed a accouché d’un beau petit garçon.,"Muda wada ikété Lôk Israel le Yôkébed, a bééna nkéñé man munlôm u u bé nlam ngandak."
2882,"Les chefs de famille et les anciens qui aiment sa souveraineté ne voudront pas exiger les choses, comme s’ils exerçaient leur petite souveraineté à eux.","Inyu noñ ndémbél yé, basañ mbai ni mimañ, ba ba ngwés énél i Djob, ba nlama bé nyégsa bôt i boñ mam wengoñle ba gwé yap énél."
2883,"En disant qu’un petit dans le royaume des cieux est plus grand que Jean, Jésus montre que ce dernier n’en fera pas partie.","Ngéda a nkal le nu a yé ntitigi i Ane ngii a nloo Yôhanes, Yésu a yé unda le Yôhanes a mba bé nsoñgi u bôt ba nke i ngii."
2884,68 Jésus a appris aux petits enfants à obéir à Dieu.,68 Yésu a niiga yag boñge batitigi i nôgôl Djob.
2885,"Liberty était entourée de petites fermes, où on cultivait surtout du maïs.","Tison i Liberty i bé nyonok ni nwom, yom ba bé sal ngandak ha ngéda i, i bé mbaha."
2886,Mt 15:26 : Que voulait peut-être dire Jésus en utilisant l’expression « petits chiens » ?,Matéô 15:26 —Kii Yésu a bééna mahoñol ngéda a bi gwélél bibuk bini le “bon ba ngwo”?
2887,Il m’a fallu un certain temps pour me nettoyer et être prêt pour le petit-déjeuner !,"Hala a bi yoñ me ngandak ngéda inyu héya mahindi ma, ni i ba bebee inyu je kosi!"
2888,"Nous sommes vite devenus réguliers aux réunions, et une petite congrégation a été formée à Hemsworth.","Di bi hoo neebe nsébla u, mbus man likoda a bi gwéé i Hemsworth."
2889,b) Comment Éliya réagit- il en apprenant qu’un petit nuage se dessine à l’horizon ?,Lelaa a bi neebe ñwin le man ond a nene?
2890,"Soudain, le petit garçon s’arrête, l’air perturbé.","Kunda yada mañge a telep, su wé u ñunda le jam li yé téñga nye."
2891,"Parmi eux, il y a les arrière-petits-enfants de ceux qui ont assisté au discours historique de frère Rutherford en 1925.","Ikété batéé likalô ba yé nyoo len, di nléba ndandi i bet ba bi emble nkwel u mbuma ñañ u mankéé Rutherford a bi ti nyoo, i nwii 1925."
2892,"Souvent, nous apprenons à être humbles quand nous nous comparons à Jéhovah et que nous nous rendons compte à quel point nous sommes petits .","I yé i pam le di nigil suhulnyuu ngéda di nhégha bésbomede ni Yéhôva, ni i nôgda toi le di nlôôha ba disii."
2893,Nous utilisions cette petite voiture pour nous déplacer dans la circonscription.,Di bé yuuga makoda ni man wés litôa
2894,Un seul petit nuage a suffi à convaincre Éliya que Jéhovah était sur le point d’intervenir.,Man ond ndigi nyen a bi kola inyu kwés Élia nkaa le Yéhôva a yé bebee ni yônôs lipôdôl jé.
2895,De nombreux parents ont constaté que des activités de courte durée captent davantage l’intérêt des petits.,"Ngandak bagwal i nléba le bon batitigi ba mbéna yoñ ngaba i miñañ mi mi nom ndik ndék manut, mi ban-ga ki bon ba mambadga."
2896,Vous avez abandonné votre femme enceinte et votre petite fille.,"U ntjôô nwaa woñ nu a yé jém, ni nkéñéé man muda."
2897,Ma mère se donnait du mal pour s’occuper de ma petite sœur et moi.,M’ma yem a bé liya i néñés me ni mankéé nu muda.
2898,"Pour le plus petit parmi tous mes frères,","Mam ni bôñôl bo, nga ma ba ’nyu yem."
2899,Les tentations de Satan sont comme des pièges disposés sur un sentier qui n’est pas éclairé.,Manoodana ma Satan ma mpôna tjiandi le ba nwam njel ni jibe.
2900,"Comment les pharisiens essaient- ils de piéger Jésus, et avec quel résultat ?","Kii Farisai i noode boñ inyu ôm Yésu nsohi, lisuk li yé le kii?"
2901,"Nous protègent de tout piège,","Gwon bi ntat bés, bi ñunda njel"
2902,"Du ciel, il avait observé toutes les tentations auxquelles celui-ci avait recouru pour prendre au piège les serviteurs de Dieu.","Ngéda Yésu a bé i ngii, a bé tehe tjiandi tjodisôna Satan a ngwélél inyu kwés bagwélél ba Djob."
2903,"Jésus leur recommande : « Faites attention à vous, pour que vos cœurs ne s’alourdissent pas dans les excès de table, les excès de boisson et les inquiétudes de la vie, et pour que ce jour- là ne vous surprenne pas soudain comme un piège.","Yésu a nkal bo le: “Ndi bébomede yoña yihe le miñem minan mi yét bañ inyu ngandak je ni ngandak nyôba ni nduña i niñ, tiga le i kel i i puhe bé kunda yada, kiki hiandi."
2904,"Une personne pourrait tomber dans le piège du spiritisme par le moyen des horoscopes, de la chiromancie , des cartes de tarot et des boules de cristal.","Mut a nla bôdôl bana maada ni mimbuu mimbe ni njel mam kiki bo ngambi i hilo hi ligwéé, lem i añ mintende mi libai li woo li mut, baleñ mbam, ni ngéda a ngwélél dibaña inyu yi bilôl."
2905,Cet article nous met en garde contre un piège qui pourrait nous faire passer à côté de dispositions spirituelles bénéfiques.,"I yigil ini, i nsoolene bés hiandi hiada hi hi nla boñ bés le di les nseñ u bijek bi mbuu."
2906,Un animal étouffé ou bien mort dans un piège ne doit pas être mangé.,"Ibale ba nkép nuga joo tole i ngwéya i hiandi ndi i wo nidik, i nlama bé jéba."
2907,Comment ne pas tomber dans ce piège ?,Lelaa di nla keñgle hiandi hi?
2908,9 Comment pourrions- nous tomber dans le piège de laisser les autres décider à notre place ?,9 Lelaa di nla kwo ikété hiandi i nwas le bôt bape bon ba yoñ makidik inyu yés?
2909,Ce serait facile de tomber dans le piège et de mal utiliser notre liberté !,"Kinje jam li ntomb i kwo mu i tjandi ti, ti di ntinde bés i bep gwélél kunde yés!"
2910,"11 Satan sait que, si nous nous sentons attirés par des pratiques surnaturelles, il pourra facilement nous faire tomber dans le piège du spiritisme.","11 Satan a nyi le, ibale di mbéna yéñ yi mam ma nloo nokna i mut binam, i ga bane nye ntombok jam i tinde bés i bana maada ni mimbuu mimbe."
2911,250 108 Jésus déjoue les pièges des chefs religieux,250 108 Yésu a nsemba dipa di baéga bibase
2912,11 Satan s’est servi d’appâts pour piéger un grand nombre d’anges.,11 Satan a bi gwélél hipa hi ngui inyu gwel ngandak biañgel.
2913,4 Pourquoi autant d’Israélites sont- ils tombés dans le piège de Balaam ?,4 Inyuki ngandak bon ba Israel i bi kwo mu hiandi hi Balam?
2914,Jésus déjoue les pièges des chefs religieux,Yésu a nsemba dipa di baéga bibase
2915,Ils étaient pris au piège entre la mer et l’armée égyptienne.,Ba bé nhégék ipôla tuye ni ntôñ gwét u Égiptô.
2916,"Les auditeurs de Jésus, y compris ses disciples, pourraient tomber dans le piège de vouloir toujours plus de richesses.",Banigil ba Yésu ni bôt bape ba ba yé emble nye ba nla kwo mu hiandi i yéñ bana ngandak nkus.
2917,"14 En plus de nous tendre des pièges, Satan essaie de faire pression sur nous pour que nous ne restions pas fidèles à Jéhovah.","14 U héya le a ngwélél dipa, Satan a nyéñ kônha bés woñi inyu boñ le di tañba hémle yés ipañ Yéhôva."
