,french,bassa
1799,Jr 35:19 : Pourquoi les Rékabites ont- ils été bénis ?,Yérémia 35:19 —Inyuki Lôk Rékab i bi kôhna bisai?
1800,Pourquoi est- ce important de savoir cela ?,Inyuki i yi ini i yé nseñ?
1801,Is 50:1 : Pourquoi Jéhovah a- t- il demandé aux Israélites : « Où donc est l’acte de divorce de votre mère ?,"Yésaya 50:1 —Inyuki Yéhôva a bat bon ba Israél le: “Kaat sagal libii i yé ni hee, i me ti nyuñ?”"
1802,Pourquoi nos lieux de culte s’appellent- ils Salles du Royaume ?,Inyuki di nsébél homa di nkodba inyu bégés Djob le Ndap Ane?
1803,2 Pourquoi la Bible fait- elle mention de tels conflits ?,2 Inyuki Bibel i nsima i nya miñañ?
1804,C’est pourquoi les étudiants ont besoin de cultiver l’amour et la reconnaissance pour Dieu .,"Inyu hala nyen, banigil Bibel ba gwé ngôñ i kéñbaha gwéha yap inyu Djob ni ti nye mayéga. —Rôma 14:7, 8."
1805,Il prononce le Sermon sur la montagne .,A ti nkwel i ngii hikôa —Matéô 5:1-7:27
1806,"Il ne reste plus rien de son corps, devenu poussière il y a près de 6 000 ans.","Nyuu yé i bi bol kôba, i yila nluñ ték hala a yé bebee le 6 000 ñwii len."
1807,Nous avons déjà parlé des résurrections que Jésus a accomplies près de Naïn et chez Jaïrus.,"Di ntehe hala ni njel bitugne Yésu a bi boñ bebee ni Nain, ni ngéda a bé i mbai Yairô."
1808,"Tels de beaux arbres plantés près de sources,","Ngéda di nôgôl Yéhôva, Tata wés,"
1809,"demeurons tout près de lui,",Di ntéñbe ndik i pañ yé.
1810,"Mais, dans cette ville, les derniers dégâts causés par un cyclone remontaient à près de 30 ans.","Ndi ntén mbug mbebi u, u bé u ma sôga i Darwin jam kikii bo 30 ma nwii."
1811,« Jéhovah est près de tous ceux qui l’invoquent [...] avec fidélité » .,"“Yéhôva a yé bebee ni bôt bobasôna ba nsébél nye, ba bobasôna ba nsébél nye ni maliga.” —Tjémbi 145:18"
1812,"En 1961, ce frère fidèle s’était installé dans la ville de Kant, tout près de ma ville natale.","I nwii 1961, mankéé nu a kee yén i tison i Kant, i i yé bebee ni tison yem i ligwéé."
1813,"Un jour, ma belle-fille m’a parlé d’une assemblée qui allait avoir lieu près de chez moi.","Ha nyen, nkiya wem a bi kal me le, likoda likeñi li nke ba i tison yem."
1814,"Quand Jésus arrive près de Béthanie, que se passe- t- il ?",Kii Yésu a nkoba i Bétania ngéda a mpam nyoo?
1815,"Près de chez toi, quelles couleurs magnifiques vois- tu dans la création ?",Mimbe minsonol u mbéna tehe ipañ ndap yoñ?
1816,Qui Josué a- t- il rencontré près de Jéricho ?,Kii bi pémél Yôsua ngéda a bé bebee ni Yérikô?
1817,Il choisit ses apôtres .,"A pohol baôma bé —Markô 3:13, 14"
1818,"Près de la ville de Jéricho, il a aperçu un homme qui avait une épée à la main.","Kii ba bé bebee ni Yérikô, a bi boma mut a bééga pansoñ."
1819,Que se passe- t- il quand Jésus débarque sur la rive près de Capharnaüm ?,Kii i ntagbe i ngéda Yésu a mpam i ngwañ bebee ni Kapernaum?
1820,"Maintenant, elle entend dire que les Israélites campent près de Jéricho !",Hanano a yé nok le bon ba Israél ba nyééne libôga li Yérikô!
1821,Que s’est- il passé quand les Israélites sont arrivés près de la Terre promise ?,Umbe ndañ u bi bôô i mamélél ma 40 nwii mu kii Lôk Israel i bé ñoñ?
1822,"Quand le loup boira près de l’agneau,","Ngwo-njéé i ga yén ni man ntômba,"
1823,"Alors qu’il s’y trouve, Gabriel apparaît soudainement près de l’autel de l’encens.","Mu kiki Sakaria a yé i témpel, Gabriel a mpémél nye ipañ juu li binjinjiñ."
1824,"Il s’est installé près de Sokoulouk, dans ma région natale.","Emil a bé yén bebee ni Sokuluk, i libôga jés."
1825,"Ils sont arrivés près de Kadèsh, non loin de la Terre promise.","Ndi ha nlélém Mériba bé, ndi nwet a bé bebee ni Kades, i nwaa i Hisi Likak."
1826,"L’itinéraire possible, de près de 1 600 kilomètres, traverse des régions dangereuses.","Liké jap li bé bebee le 1 600 kilôméta, ndi ba tagbege minkoñ yônôk ni gwom bibe"
1827,Ils l’ont attrapé près de Jéricho et ils l’ont amené à Nabuchodonosor.,"Ba gwel nye bebee ni Yérikô, ba témbna nye yak Nébukadnézar."
1828,"Jésus est emmené quelque part près de Jérusalem, où lui et deux malfaiteurs vont être exécutés.",Ba yé kena Yésu ipañ tison i het ba nlama nol nye ni mintonba ima.
1829,"Un jour de sabbat, Jésus remarque près de cette piscine un homme malade depuis 38 ans.","I kel Sabat, Yésu a ntehe mut ipañ titimba. I mut nu a nkon hala a yé 38 nwii."
1830,Que nous apprend l’histoire de Shebna sur la discipline venant de Jéhovah ?,Kii yom i bi pémél Sébna i niiga we inyu bikodlene Djob a nti bés?
1831,» Que nous apprend cette prophétie sur le Royaume de Dieu ?,Kii mbañ ini i niiga bés inyu Ane Djob?
1832,Que devons- nous savoir au sujet des outils de notre panoplie d’enseignant ?,Kii di nlama yi inyu bisélél bi bi yé mu nkuu wés bisélél inyu niiga?
1833,Et c’est certain que nous avons de bonnes raisons d’être joyeux au service de Jéhovah.,"Ibabé nkaa, di gwé ngandak manjom i ba maséé ikété bôlô i Yéhôva."
1834,"Notons que Ruth n’emploie pas seulement le titre impersonnel « Dieu », comme le feraient de nombreux étrangers ; elle utilise également le nom de Dieu, Jéhovah.",Yimbe le Ruth a ngwélél bé ndigi i tel ini le “Djob” kiki ngandak bakén i bé boñ; ndi a ngwélél bañga jôl li Djob le Yéhôva.
1835,"Par exemple, ce que nous apprenons à la réunion Vie chrétienne et ministère nous permet d’avoir plus d’assurance quand nous faisons des nouvelles visites et quand nous enseignons la Bible.","Biniigana bi mahee di nkôhna mu likoda li, bi nhôla ngandak ikété yés i hôlôs likeñge jap inyu mapeple ni gwigil bi Bibel."
1836,Pourquoi est- ce mal de manifester un intérêt sexuel pour quelqu’un d’autre que son conjoint ?,"Inyuki i béñge mut numpe, nu a ta bé sobiina woñ ni mis ma ndéñg, i yé béba?"
1837,8 Naomi encourage Ruth à accepter la proposition de Boaz de glaner dans ses champs et près des jeunes femmes de sa maisonnée pour que les moissonneurs la laissent tranquille.,"8 Naômi a nti Ruth makénd le a neebe mahôla ma Bôas, ni le a ke ni bisu i toohe ikété nwom nwé. A nkal ki nye le a yén bebee ni bingond bi ndap i Bôas inyu kéñ le babumbul ba ntééñga bañ nye."
1838,Comment Éliézer a- t- il compris que Rébecca était la femme qu’il fallait pour Isaac ?,Lelaa Éliézer a bi pam i yi le Rébéka a bé muda Isak a bé lama bii?
1839,"Jésus avertit donc ses opposants : « Vraiment, je vous dis que les collecteurs d’impôts et les prostituées entreront avant vous dans le royaume de Dieu.",Jon Yésu a nkal bakolba nye le: “Me nkal bé maliga le: Bakottas ni bôda ba libambe ba mbôk bé i bisu ikété Ane Nyambe.”
1840,4 Cela ne veut pas dire que nous devons nous aimer les uns les autres simplement par sens du devoir.,4 Hala a nsômbôl bé kal le di nlama gwéhna bés ni bés ndik inyule di yé nyégsaga i boñ hala.
1841,Que cela ne te fasse pas trébucher.,"Ndi u nwas bañ le i jam li, li yilna we ngok baagene."
1842,"2 Dans une telle situation, comment aimerais- tu que l’on agisse avec toi ?",2 Noode ki hoñol lelaa w’a gwés le bape ba leege we ibale wen u mboma nlélém jam.
1843,Ils ne pensent pas qu’ils peuvent comprendre les vérités de la Bible mieux que les autres.,Mi nhoñol bé to le mi nok biniigana bi Bibel iloo bôt bobasôna.
1844,"Comme lui, nous souhaitons vraiment que les gens écoutent et « reste[nt] bel et bien en vie » (Ézéch.","Kiki Yéhôva, ngôñ yés yosôna i yé le bôt ba leege nwin u, kayéle ba ‘ke ni bisu i niñ.’"
1845,Les respecter nous procure une joie et un contentement que l’on ne trouve nulle part dans ce monde agité.,"I nôgôl mambén ma, li nlona maséé ma di nla bé léba homa numpe munu béba nkoñ isi."
1846,"Questions : D’après ce que Jésus a enseigné, comment doit- on prier ?",Mambadga: Kii Yésu a bi kal banigil bé inyu niiga bo masoohe?
1847,Qu’est- ce que je ferai si mes camarades me poussent à mal agir ?,"Ibale bisega gwem bi noode tinde me i boñ béba jam, kii me ga boñ?"
1848,Elle apprend que la Loi donnée par Jéhovah aux Israélites prévoit une disposition bienveillante pour les pauvres.,"A nigil le i Mbén Yéhôva a bi ti litén jé Israel, i gwé bitelbene bi gwéha inyu diyeyeba."
1849,"Ils se sont peut-être dit que, comme la plupart des espions avaient dit la même chose, ce devait être vrai.","Bebek inyule ba bi hoñol le jam li li bé maliga, inyule libim li bôt ba mbep li bi ti nlélém ñañga u bitembee."
1850,"Est- ce que vous voyez, là-bas à l’horizon, la récompense promise, le monde nouveau que vous attendez depuis longtemps ?","Baa yak we u ntehe mbok yondo, ni bisai Yéhôva a mbôn we?"
1851,Que nous apprend sur Jéhovah l’histoire de Yona ?,Kii Ñañ u Yôna u niiga bés inyu Yéhôva?
1852,"Quelle est l’œuvre que Dieu demande à son peuple d’effectuer aujourd’hui, et qui l’accomplit ?","Umbe nson Djob a ñéga litén jé le li sal len ini, bonje ba nsal wo?"
1853,"Que pensait David des normes morales de Jéhovah, et pourquoi ?","Lelaa David a bé tehe matiñ ma téé sép ma Yéhôva, inyuki?"
1854,Parce qu’il a compris que la manière dont nous pensons influence la façon dont nous agissons.,"Inyule Satan a nyi le mahoñol mut a gwé, mon ma ntinde nye i boñ ngim mam."
1855,Et il éprouve le même amour pour tous ceux qui accueillent « le royaume de Dieu comme un jeune enfant » .,A gwé nlélém gwéha inyu ba bobasôna ba ‘nleege Ane Nyambe kiki mañge ntitigi.’ —Lukas 18:17.
1856,« Celui qui veut devenir grand parmi vous doit être votre serviteur »  :,"“I mut a nsômbôl ba nunkeñi ikété nan, a ba nlimil nan”:"
1857,Jésus promène son regard sur ce qui se trouve dans le Temple.,Yésu a mbéñge gwom bi yé ikété témpel.
1858,"Sans parler des librairies qui vendent de nombreux livres sur le développement personnel, alimentant ainsi une industrie multimilliardaire.","Jam lipe li yé ki le, bisabe bi bikaat bi yôni ni bikaat bi nti maéba inyu yi lelaa u nla yémbél ngim mandutu ma niñ, bi kwéhak ki bôt bape mingwañ."
1859,"Quelle est l’œuvre que Dieu demande à son peuple d’effectuer aujourd’hui, et qui l’accomplit ?","Umbe nson Djob a ñéga litén jé le li sal len ini, bonje ba nsal wo?"
1860,"À présent, après le repas de la Pâque semble- t- il, il cite ces paroles prophétiques de David : « L’homme en paix avec moi, un homme en qui j’avais confiance, qui mangeait mon pain, a levé son talon contre moi.","Nano, kiki ba mal je Pasa, a mpahal bini bibuk bi mbañ David le: “Liwanda jem li mea, nu me bé bôdôl ñem, nu a bé je koga yem, a bi pa tindi yé ikolba me.”"
1861,"Un frère, une sœur qui parfois nous vexe ?","Ki le mu ñem wés, di ngwés bé lôk kéé yés."
1862,"» Mais d’après toi, des personnes qui ont des personnalités radicalement différentes sont- elles condamnées à ne pas s’entendre ?","Ndi baa u nhoñol le, bôt ba mpôna bé bilem ba nlama ndik bana ngimanôgla ipôla yap?"
1863,"Pour te faire une idée de ce qui pourrait intéresser une personne, sois attentif à ses occupations ou à son cadre de vie.","Inyu yi umbe nkwel u nla lémél mut, yoñ ngéda i béñge bibôlô a nsal tole gwom gwobisôna bi yé nye ipañ."
1864,Comment peut- il prétendre être « le pain qui est descendu du ciel » ?,"Ba kalak le, lelaa a nla kal le: “Men me yé koga i nlôl i ngii.”"
1865,Demandez à la personne qui vous enseigne la Bible de vous aider à préparer un commentaire pour la prochaine réunion.,"Ni mahôla ma nniiga woñ, kôôba ndimbhe w’a la ti likoda li noñ ha."
1866,Comment trouver ceux qui ont « l’état d’esprit qu’il faut pour avoir la vie éternelle » ?,"Lelaa di nla yi i bet “ba gwé libak lilam inyu niñ boga,” ni lelaa di nla léba bo?"
1867,Tu briseras tous ceux qui te blasphèment.,"Ndék ngéda, w’a nyugut babala boñ,"
1868,"À chaque fois, nous verrons un principe biblique qui peut nous être utile.","Inyu hiki ndémbél di ga yoñ, di ga tehe limbe litiñ li Bibel li nla hôla bés i yoñ makidik malam."
1869,"Ils ont le même sentiment que le psalmiste, qui a écrit : « Combien j’aime ta loi, oui !","Ba nôgda kiki ntôp tjémbi, nu a tila le: “Kinje gwéha me ngwés mbén yoñ!"
1870,"” De même que l’eau redonne vie à un arbre desséché, une parole calme dite par une langue apaisante peut redonner le moral à celui qui l’entend.","* Kiki malép ma nti nkôt e niñ, hala nyen bipôdôl bilam bi nlôl i tomba hilémb bi nla hôyôs miñem mi baemble."
1871,Qu’arrivera- t- il à la fausse religion et à ceux qui la pratiquent ?,Ki i ga pémél kwéha base ni bet ba mbôñol yo?
1872,"Pour honorer l’Auteur de la vie, ils devaient absolument éviter toute action ou toute négligence qui pouvait mettre la vie des autres en danger.","Inyu ti Nwet niñ lipém, ba bé lama keñgle liboñok jo ki jo li bé le li hubus niñ i bôt bap ba libôk."
1873,ÉLIYA observe les Israélites qui montent péniblement les pentes du Carmel.,ÉLIA a yé nun limut li li ñôt makôô inyu bet hikôa hi Karmel.
1874,"Départ pour la prédication avec Demetrius Papageorge, un frère oint qui a commencé à servir Jéhovah en 1913.","Me yé i likalô ni Demetrius Papageorge, nhook u kristen u u bôdôl gwélél Yéhôva i ñwii 1913"
1875,Les supports visuels captent l’attention et aident à comprendre et à retenir ce qui est enseigné.,"Bititii bi nyoña mahoñol ma mut a mbéñge gwo, bi nhôla ki nye i bigda mam a bi nigil."
1876,Débarrassez- vous de tout ce qui a un rapport avec le spiritisme et de tout ce qui présente la magie ou les démons comme sans danger ou amusants.,"Tjôô kii yosôna i gwé maada mo kiki mo ni makañ, yak ni mimbuu mimbe, to ibale i nene bé we béba tole u nhoñol le i nla ti we maséé."
1877,Choisis des amis qui aiment Jéhovah et qui suivent les mêmes normes que toi.,"Pohol mawanda ikété bet ba ngwés Yéhôva, ba ban-ga minlélém mi matiñ kiki we."
1878,Ils croisent souvent les jeunes hommes qui gardent les troupeaux du riche Nabal.,Ba mbéna boma boñge ba wanda ba ba yé batééda mintômba ba ngwañ mut le Nabal.
1879,"Naomi désire par conséquent procurer à Ruth, qui est devenue comme une fille pour elle, « un lieu de repos », autrement dit la sécurité et la protection qu’offrent un foyer et un mari.","Nano le Ruth a nyila Naômi bañga yé ngond, jon a nyiñil Ruth homa “linôyôi,” hala wee matééda ni lisolbene muda a nla kôs i ndap libii."
1880,"De plus, le riz est depuis longtemps un symbole mystique de la fécondité, du bonheur et de la longévité.","Jam lipe ki, ibôdôl behee ikété mam ma makañ, kôn i gwé maada ni nkôô gwal, ni maséé, ni ntandaa niñ."
1881,"b) En rapport avec certaines coutumes, comme le fait de lancer du riz ou d’autres choses semblables, que devraient prendre en considération les chrétiens ?","Inyu bilem kiki i nwes kôn tole gwom bipe hala, kii bikristen bi nlama ndugi bôk béñge?"
1882,Mais pourquoi sommes- nous si différents des autres religions ?,Kii i mboñ ni le di lôôha ba maselna ni ntôñ wo ki wo umpe?
1883,Qu’est- ce que je ferai si mes camarades me poussent à mal agir ?,"Ibale bisega gwem bi noode tinde me i boñ béba jam, kii me ga boñ?"
1884,"Nous ne pouvons pas comprendre exactement ce que tu ressens, mais Jéhovah, si, et il continuera de te réconforter.","Di ta bé le di nok loñge loñge yom u nôgda, ndi Yéhôva a nok we loñge loñge, a’ ke ki ni bisu i téé we."
1885,"Par exemple, si tu t’es fait baptiser très jeune, tu vas peut-être devoir faire face à des sentiments forts et à de nouvelles pressions quand tu seras adolescent.","Kiki hihéga, ibale u bi sôblana we sii mañge, i nla pam le u boma mandutu ni mahoñol ma mondo ma ma ntééñga we, ngéda u ga yila njohok."
